pass,frame,zoom,frame_ms,setup,sphere,sphere_politics,flat,foliage,flat_politics,sun,markers
1,112,30.3493,5.0316,0.0024,0,0,0.0357,0.0017,3.9596,0.0001,0.0456
1,113,28.628,5.1585,0.0023,0,0.0001,0.0407,0.0013,3.9879,0.0001,0.0469
1,114,26.9524,5.0804,0.0025,0,0,0.0434,0.0022,3.9591,0,0.0445
1,115,25.3279,5.0704,0.0022,0,0,0.0464,0.0015,3.9392,0.0001,0.0449
1,116,23.7592,4.8331,0.0024,0,0,0.0461,0.0036,3.9162,0.0001,0.0479
1,117,22.2498,5.0925,0.0023,0,0,0.0507,0.0016,3.9021,0.0001,0.0823
1,118,20.8028,5.1302,0.0025,0,0,0.0576,0.0021,3.9107,0,0.0809
1,119,19.42,5.1411,0.0023,0,0,0.061,0.0027,3.9443,0,0.107
1,120,18.103,7.0471,0.0026,0,0,0.0648,0.0023,3.9779,0.0001,0.0835
1,121,16.8523,4.8471,0.0023,0,0.0001,0.0662,0.0033,3.9494,0,0.0842
1,122,15.6681,4.7135,0.0023,0,0,0.0723,0.0027,3.9893,0,0.0846
1,123,14.5499,4.89,0.003,0,0,0.0814,0.0042,3.9359,0.0001,0.0862
1,124,13.4968,7.1499,0.0026,0,0,0.0875,0.0033,4.0819,0.0001,0.0824
1,125,12.5074,5.2039,0.0022,0,0,0.0911,0.0042,4.064,0.0001,0.0879
1,126,11.58,5.2721,0.0031,0,0.0001,0.1069,0.0059,4.0065,0.0001,0.0852
1,127,10.7127,7.6464,0.0024,0,0,0.1143,0.0059,3.965,0,0.0835
1,128,9.90332,5.2209,0.0035,0,0,0.1595,0.0082,4.0542,0.0002,0.1326
1,129,9.14942,5.0767,0.003,0,0,0.1576,0.011,4.0358,0,0.1174
1,130,8.44851,7.4129,0.0024,0,0,0.1681,0.0084,6.0153,0.0001,0.1502
1,131,7.79802,11.0722,0.0023,2.501,3.8662,0.1861,0.0088,3.9469,0.0003,0.159
1,132,7.19528,11.9482,0.0033,2.5897,3.8531,0.2119,0.0094,4.0739,0,0.2918
1,133,6.63765,11.6775,0.0033,2.9493,3.864,0.2312,0.0184,4.0051,0.0014,0.1947
1,134,6.12247,11.897,0.003,3.0131,3.9396,0.2759,0.027,3.9958,0.0007,0.2243
1,135,5.64713,13.0654,0.003,3.3452,4.0286,0.3155,0.0411,3.9565,0.0007,0.2451
1,136,5.20909,8.5756,0.0037,3.5561,4.1944,0,0,0,0.0008,0.2395
1,137,4.80587,10.0423,0.0026,4.4413,4.6794,0,0,0.0002,0.0017,0.3681
1,138,4.43507,9.3463,0.0018,4.1473,4.4343,0,0,0.0001,0.0017,0.3262
1,139,4.0944,9.8699,0.0014,4.4889,4.477,0,0,0.0001,0.0009,0.4517
1,140,3.78168,11.4702,0.0016,4.9061,4.8357,0,0,0,0.0013,0.4923
1,141,3.49483,12.0586,0.0016,5.0841,5.1577,0,0,0.0002,0.0012,0.7128
1,142,3.23189,12.6383,0.0015,5.083,6.2111,0,0,0.0001,0.0014,0.8456
1,143,2.99101,12.73,0.0014,5.2889,5.3887,0,0,0.0001,0.0016,1.2019
1,144,2.77047,15.9666,0.0018,6.8573,5.8529,0,0,0.0002,0.0017,1.5041
1,145,2.56862,23.7394,0.0018,8.4332,7.2189,0,0,0.0002,0.003,1.9413
1,146,2.38398,7.3321,0.003,2.929,1.2909,0,0,0.0001,0.0015,2.2015
1,147,2.21512,7.6269,0.0022,2.7984,1.4751,0,0,0.0001,0.0025,2.5034
1,148,2.06075,8.1925,0.0015,2.6628,1.3154,0,0,0.0001,0.0026,2.6611
1,149,1.91967,11.241,0.0019,2.5114,1.7188,0,0,0.0001,0.0009,2.812
1,150,1.79076,9.3129,0.0023,2.557,1.8278,0,0,0.0001,0.0015,3.227
1,151,1.67299,11.5002,0.002,2.5447,1.8943,0,0,0.0002,0.0023,3.9481
1,152,1.56543,10.1582,0.0023,2.3958,1.8961,0,0,0.0002,0.0012,3.7812
1,153,1.46721,10.1687,0.0024,2.4231,1.925,0,0,0.0002,0.0015,3.4663
1,154,1.37755,9.6227,0.0019,2.4706,1.9234,0,0,0.0001,0.0013,3.4246
1,155,1.2957,9.5891,0.0022,2.4426,1.9513,0,0,0.0001,0.0014,3.4045
1,156,1.22103,10.6265,0.0024,2.5542,2.3442,0,0,0.0001,0.0033,3.882
1,157,1.15292,11.0995,0.002,2.9039,2.2041,0,0,0.0001,0.0027,3.9244
1,158,1.09082,5.6083,0.002,2.6857,2.1348,0,0,0.0002,0.0013,0.0016
1,159,1.03424,5.5939,0.0027,2.7291,2.1365,0,0,0,0.001,0.0013
1,160,0.982714,5.9415,0.0015,2.7891,2.1812,0,0,0.0001,0.0016,0.0028
1,161,0.935842,6.2215,0.002,2.7911,2.1051,0,0,0,0.0009,0.0013
1,162,0.893248,5.8855,0.0018,2.5125,1.9501,0,0,0.0001,0.0016,0.002
1,163,0.854596,7.9326,0.0022,2.4812,1.9434,0,0,0.0001,0.0014,0.0018
1,164,0.819581,5.7016,0.0019,2.4446,1.9836,0,0,0.0001,0.0019,0.0023
1,165,0.787932,5.9088,0.0017,2.6114,1.9394,0,0,0,0.0009,0.0019
1,166,0.759401,8.3665,0.0016,2.5902,1.9229,0,0,0.0001,0.0007,0.0013
1,167,0.73377,5.8335,0.0017,2.5771,1.9338,0,0,0.0001,0.0011,0.0014
1,168,0.710842,5.8337,0.0016,2.5783,1.9193,0,0,0.0001,0.0008,0.0018
1,169,0.690442,7.7614,0.0015,3.3708,2.6357,0,0,0.0001,0.0018,0.0022
1,170,0.672417,5.7921,0.0027,2.6958,1.9575,0,0,0.0001,0.0015,0.0023
1,171,0.65663,5.9978,0.0019,2.6377,2.0004,0,0,0.0001,0.001,0.0019
1,172,0.642964,5.78,0.0024,2.7488,1.9371,0,0,0,0.0011,0.0013
1,173,0.631317,5.7416,0.0014,2.6126,1.9863,0,0,0.0002,0.0011,0.0014
1,174,0.621603,5.9303,0.0017,2.6517,1.9754,0,0,0.0002,0.0012,0.0014
1,175,0.613751,5.6746,0.0015,2.5696,1.9,0,0,0.0002,0.0007,0.0013
1,176,0.607702,5.5817,0.0013,2.5727,1.9333,0,0,0.0001,0.0009,0.001
1,177,0.603413,5.7742,0.0017,2.5506,1.9196,0,0,0.0001,0.0012,0.0013
1,178,0.600852,5.7907,0.0015,2.5822,1.909,0,0,0,0.0009,0.001
1,179,0.6,5.2697,0.0016,2.5774,1.9897,0,0,0.0002,0.0016,0.0022
2,0,0.6,5.5516,0.0015,2.555,1.6626,0,0,0,0.0011,0.0011
2,1,0.600852,5.4389,0.0015,2.5708,1.6419,0,0,0,0.0007,0.001
2,2,0.603413,5.6633,0.0012,2.8759,1.6856,0,0,0.0001,0.0012,0.0017
2,3,0.607702,5.5511,0.0015,2.5655,1.6434,0,0,0.0001,0.0008,0.0011
2,4,0.613751,5.1736,0.002,2.5777,1.6482,0,0,0.0001,0.0009,0.0012
2,5,0.621603,7.5289,0.0013,3.4271,2.6408,0,0,0.0001,0.0014,0.0021
2,6,0.631317,7.2662,0.004,2.634,1.6164,0,0,0.0003,0.001,0.0014
2,7,0.642964,6.0391,0.0018,2.5821,1.6579,0,0,0.0003,0.0015,0.0022
2,8,0.65663,5.6164,0.0025,2.7335,1.636,0,0,0,0.0012,0.0013
2,9,0.672417,5.2113,0.0016,2.5702,1.6304,0,0,0.0001,0.001,0.0012
2,10,0.690442,5.313,0.0013,2.6318,1.6425,0,0,0.0002,0.001,0.0015
2,11,0.710842,5.159,0.0015,2.5514,1.6401,0,0,0,0.0009,0.0014
2,12,0.73377,5.2057,0.0014,2.5578,1.6163,0,0,0,0.0007,0.0016
2,13,0.759401,5.8318,0.0011,2.5581,1.627,0,0,0,0.0008,0.0013
2,14,0.787932,5.4296,0.0016,2.5427,1.614,0,0,0.0001,0.0009,0.0013
2,15,0.819581,5.2184,0.0012,2.4012,1.612,0,0,0.0001,0.0009,0.0013
2,16,0.854596,10.1344,0.0021,4.1573,2.4964,0,0,0.0002,0.0016,0.0024
2,17,0.893248,5.1823,0.002,2.4181,1.6239,0,0,0.0001,0.0008,0.001
2,18,0.935842,4.9399,0.0011,2.3712,1.6227,0,0,0,0.0007,0.0011
2,19,0.982714,4.9688,0.0013,2.3679,1.6424,0,0,0.0001,0.001,0.001
2,20,1.03424,5.176,0.0012,2.3769,1.6312,0,0,0,0.0007,0.0011
2,21,1.09082,5.0364,0.0012,2.4321,1.6264,0,0,0,0.0008,0.0012
2,22,1.15292,8.5862,0.0012,2.3499,1.6041,0,0,0.0001,0.0006,3.3718
2,23,1.22103,8.9156,0.002,2.4167,1.6886,0,0,0.0001,0.0008,3.2412
2,24,1.2957,8.8617,0.0015,2.3792,1.6066,0,0,0.0001,0.0008,3.3325
2,25,1.37755,8.953,0.0015,2.6697,1.5773,0,0,0,0.0009,3.2965
2,26,1.46721,8.8217,0.0017,2.3833,1.5967,0,0,0.0001,0.0014,3.3236
2,27,1.56543,8.2746,0.0014,2.3416,1.5931,0,0,0,0.0011,3.297
2,28,1.67299,8.8035,0.0017,2.4905,1.5237,0,0,0.0001,0.0009,3.3109
2,29,1.79076,8.1579,0.0011,2.4665,1.4904,0,0,0.0001,0.0009,3.0457
2,30,1.91967,8.013,0.0028,2.4679,1.4194,0,0,0,0.0014,2.7262
2,31,2.06075,6.4294,0.0012,2.4682,0.0008,0,0,0,0.0006,2.5592
2,32,2.21512,5.8948,0.0014,2.4575,0.0011,0,0,0,0.0007,2.3501
2,33,2.38398,5.9063,0.0012,2.4485,0.0008,0,0,0,0.0007,2.0875
2,34,2.56862,10.2712,0.0012,6.9609,0.0012,0,0,0.0001,0.001,1.8422
2,35,2.77047,9.7696,0.0013,7.1454,0.0022,0,0,0.0001,0.0007,1.4813
2,36,2.99101,7.3989,0.0013,5.1594,0.0026,0,0,0,0.001,1.1764
2,37,3.23189,6.4414,0.0013,5.0045,0.1287,0,0,0,0.0007,0.844
2,38,3.49483,6.6388,0.0012,4.9784,0.1363,0,0,0,0.0007,0.6681
2,39,3.78168,6.4855,0.0012,5.3301,0.1309,0,0,0.0001,0.0008,0.4771
2,40,4.0944,5.3487,0.0014,4.3475,0.1144,0,0,0.0001,0.0009,0.4426
2,41,4.43507,5.6088,0.0013,4.0465,0.1122,0,0,0.0001,0.0007,0.3189
2,42,4.80587,6.0899,0.0017,4.5562,0.116,0,0,0.0001,0.0007,0.2991
2,43,5.20909,4.3194,0.0013,3.5273,0.105,0,0,0.0001,0.0006,0.2454
2,44,5.64713,5.1914,0.0035,3.3296,0.1099,0.3207,0.0406,0.0249,0.0007,0.2448
2,45,6.12247,5.2672,0.0029,2.9973,0.5728,0.3503,0.0279,0.0211,0.0008,0.2143
2,46,6.63765,3.8471,0.0025,2.9018,0.1059,0.2328,0.0169,0.0158,0.0006,0.1823
2,47,7.19528,4.1547,0.0023,2.4516,0.088,0.206,0.0092,0.0151,0.0001,0.2248
2,48,7.79802,3.6838,0.0027,2.4184,0.0967,0.1801,0.0083,0.0123,0.0001,0.1587
2,49,8.44851,0.7726,0.003,0,0,0.1608,0.0078,0.0118,0,0.1508
2,50,9.14942,0.8476,0.0024,0,0.0001,0.1437,0.0072,0.1076,0.0001,0.1769
2,51,9.90332,1.2452,0.0036,0,0.0001,0.1617,0.0073,0.0132,0.0001,0.1448
2,52,10.7127,0.7246,0.0037,0,0,0.1415,0.0055,0.011,0.0001,0.1043
2,53,11.58,1.0945,0.0027,0,0.0001,0.1046,0.0038,0.01,0,0.4972
2,54,12.5074,0.5708,0.0024,0,0,0.0923,0.0035,0.0081,0,0.0809
2,55,13.4968,0.553,0.0028,0,0.0001,0.0856,0.0033,0.0091,0.0001,0.0834
2,56,14.5499,0.6529,0.0022,0,0,0.0793,0.0036,0.0076,0,0.1033
2,57,15.6681,0.5951,0.0028,0,0,0.0859,0.0033,0.0072,0,0.1001
2,58,16.8523,0.5069,0.0022,0,0,0.063,0.0026,0.0061,0.0001,0.0795
2,59,18.103,1.3172,0.0023,0,0,0.0602,0.0023,0.0059,0,0.492
2,60,19.42,0.5235,0.0027,0,0,0.0548,0.0023,0.0061,0,0.0818
2,61,20.8028,1.0542,0.0023,0,0,0.0507,0.0019,0.0057,0,0.5146
2,62,22.2498,0.6264,0.0034,0,0,0.0626,0.0025,0.0078,0,0.1026
2,63,23.7592,0.8222,0.0035,0,0,0.0587,0.0023,0.0079,0.0001,0.1748
2,64,25.3279,0.471,0.0026,0,0,0.0456,0.0017,0.0061,0,0.0459
2,65,26.9524,1.2672,0.0022,0,0,0.041,0.0015,0.0049,0,0.4984
2,66,28.628,1.1841,0.0037,0,0.0001,0.0629,0.0023,0.0099,0,0.0761
2,67,30.3493,0.5294,0.0029,0,0,0.0379,0.0016,0.0055,0,0.047
2,68,32.1099,1.6368,0.0026,0,0,0.0355,0.0014,0.0058,0,1.1516
2,69,33.9025,1.2863,0.0034,0,0,0.0439,0.0017,0.0091,0,0.8782
2,70,35.7189,0.4302,0.0022,0,0,0.0285,0.0012,0.0048,0,0.0449
2,71,37.55,0.4248,0.0021,0,0.0001,0.0273,0.0013,0.0047,0,0.0442
2,72,39.3859,0.4452,0.0022,0,0,0.0273,0.0012,0.0255,0.0001,0.0441
2,73,41.2159,0.4449,0.0021,0,0.0001,0.0268,0.001,0.0045,0,0.0491
2,74,43.0287,1.3445,0.0021,0,0,0.0275,0.001,0.005,0,0.0447
2,75,44.8122,0.4261,0.0025,0,0.0001,0.027,0.001,0.0049,0,0.045
2,76,46.5543,0.5429,0.0022,0,0.0001,0.025,0.001,0.0044,0.0001,0.1674
2,77,48.2421,1.3695,0.0021,0,0.0001,0.0248,0.0012,0.0043,0,1.0007
2,78,49.8629,0.4129,0.0022,0,0,0.0222,0.0011,0.004,0.0001,0.0435
2,79,51.4039,0.4296,0.0021,0,0,0.0251,0.0009,0.0042,0,0.0433
2,80,52.8524,0.5088,0.0023,0,0,0.023,0.001,0.0952,0.0001,0.0451
2,81,54.1964,0.4111,0.0021,0,0,0.0222,0.001,0.0041,0,0.0433
2,82,55.424,1.2844,0.0027,0,0,0.0278,0.0009,0.0043,0,0.0436
2,83,56.5243,0.4136,0.0022,0,0,0.0223,0.0009,0.0046,0,0.0442
2,84,57.4875,0.5559,0.0021,0,0,0.0209,0.0011,0.0038,0,0.1861
2,85,58.3045,1.6019,0.0021,0,0.0001,0.021,0.0009,0.0041,0.0001,1.0696
2,86,58.9677,0.4936,0.0037,0,0.0001,0.0351,0.0018,0.0069,0.0001,0.0554
2,87,59.4707,1.2142,0.0025,0,0,0.0221,0.0011,0.7763,0,0.0502
2,88,59.8088,0.6378,0.0024,0,0,0.0221,0.001,0.2225,0,0.0451
2,89,59.9787,0.4169,0.0022,0,0,0.0215,0.0011,0.0038,0,0.0441
2,90,59.9787,1.2459,0.0021,0,0,0.021,0.0009,0.004,0,0.0428
2,91,59.8088,0.4099,0.0023,0,0.0001,0.0212,0.0009,0.0041,0,0.0433
2,92,59.4707,0.5511,0.0021,0,0,0.0206,0.0009,0.004,0,0.182
2,93,58.9677,1.4728,0.0022,0,0,0.0205,0.0009,0.0037,0.0001,1.1003
2,94,58.3045,0.4184,0.0022,0,0.0001,0.021,0.0009,0.0041,0,0.0446
2,95,57.4875,0.662,0.0048,0,0,0.0416,0.0019,0.0099,0.0001,0.0828
2,96,56.5243,0.4367,0.0029,0,0,0.0255,0.0012,0.0061,0,0.0482
2,97,55.424,0.4493,0.0023,0,0,0.0224,0.0012,0.004,0,0.0441
2,98,54.1964,1.008,0.0025,0,0,0.0262,0.0012,0.005,0,0.0545
2,99,52.8524,0.7363,0.0049,0,0,0.044,0.0021,0.0101,0.0001,0.0838
2,100,51.4039,0.5348,0.0027,0,0,0.0273,0.0011,0.0053,0,0.0564
2,101,49.8629,1.1705,0.0023,0,0.0001,0.0229,0.0009,0.0049,0,0.7201
2,102,48.2421,0.5039,0.0027,0,0.0001,0.0313,0.0014,0.0051,0.0001,0.0545
2,103,46.5543,0.5068,0.0025,0,0,0.03,0.0012,0.0051,0.0001,0.0532
2,104,44.8122,0.4351,0.0026,0,0,0.0301,0.0012,0.0051,0,0.0547
2,105,43.0287,0.4262,0.0022,0,0,0.0269,0.0009,0.0042,0,0.0444
2,106,41.2159,1.0995,0.0021,0,0.0001,0.0271,0.0009,0.0045,0,0.0431
2,107,39.3859,0.4512,0.0024,0,0,0.0271,0.0018,0.0075,0,0.0434
2,108,37.55,0.556,0.0023,0,0,0.0264,0.0015,0.0043,0,0.1584
2,109,35.7189,2.5581,0.0035,0,0,0.0465,0.002,0.0079,0,2.1415
2,110,33.9025,0.4401,0.0028,0,0,0.0349,0.0014,0.0051,0,0.0447
2,111,32.1099,0.4171,0.0022,0,0,0.0318,0.0015,0.0047,0.0001,0.0431
2,112,30.3493,0.4335,0.002,0,0,0.032,0.0013,0.0132,0,0.043
2,113,28.628,0.4593,0.0021,0,0.0001,0.0419,0.0012,0.0052,0,0.0436
2,114,26.9524,1.298,0.0021,0,0.0001,0.0393,0.0016,0.0049,0,0.0428
2,115,25.3279,0.448,0.0023,0,0,0.0448,0.0014,0.0054,0.0001,0.0444
2,116,23.7592,0.52,0.002,0,0,0.0424,0.0021,0.005,0,0.1236
2,117,22.2498,1.4145,0.0022,0,0,0.0461,0.0016,0.0053,0,1.0087
2,118,20.8028,0.4865,0.0023,0,0,0.0489,0.002,0.0055,0.0001,0.0779
2,119,19.42,0.5071,0.0022,0,0.0001,0.0524,0.0024,0.0055,0,0.0801
2,120,18.103,0.5126,0.0022,0,0,0.0591,0.002,0.0061,0,0.0798
2,121,16.8523,0.5308,0.0022,0,0,0.0613,0.0027,0.0059,0,0.0832
2,122,15.6681,1.0251,0.0021,0,0,0.0671,0.0027,0.0066,0,0.0795
2,123,14.5499,0.5187,0.002,0,0.0001,0.0715,0.0034,0.0067,0,0.0795
2,124,13.4968,0.547,0.0023,0,0.0001,0.0814,0.0034,0.0069,0,0.0896
2,125,12.5074,1.6416,0.0024,0,0,0.0916,0.0041,0.0076,0,1.0382
2,126,11.58,0.5677,0.0024,0,0,0.1008,0.0045,0.0093,0,0.0826
2,127,10.7127,0.5864,0.0022,0,0,0.1064,0.0054,0.0087,0,0.0836
2,128,9.90332,0.6223,0.0022,0,0.0001,0.1221,0.006,0.01,0.0001,0.1129
2,129,9.14942,0.6561,0.0022,0,0,0.137,0.0099,0.011,0.0001,0.1133
2,130,8.44851,1.374,0.0022,0,0,0.152,0.0091,0.0147,0,0.1476
2,131,7.79802,3.3709,0.0029,2.5058,0.1095,0.1757,0.0091,0.0128,0,0.1501
2,132,7.19528,3.412,0.0022,2.5051,0.0859,0.2081,0.0096,0.0148,0,0.1672
2,133,6.63765,3.8877,0.0023,2.9594,0.0961,0.2286,0.017,0.0158,0.001,0.1826
2,134,6.12247,4.6881,0.0023,3.0022,0.0933,0.2713,0.0274,0.0189,0.0006,0.2124
2,135,5.64713,4.4109,0.0024,3.2929,0.1051,0.3098,0.0413,0.0225,0.0006,0.2397
2,136,5.20909,4.3981,0.0023,3.6003,0.1043,0,0,0.0001,0.0006,0.2353
2,137,4.80587,5.9073,0.0022,4.4077,0.1141,0,0,0.0001,0.0006,0.2898
2,138,4.43507,4.8807,0.0011,4.0224,0.1145,0,0,0.0001,0.0007,0.3218
2,139,4.0944,7.5573,0.0012,4.378,0.1148,0,0,0,0.0007,0.4476
2,140,3.78168,7.2437,0.0022,5.0178,0.1329,0,0,0.0001,0.0008,0.5015
2,141,3.49483,6.2827,0.0013,4.9959,0.1376,0,0,0,0.0008,0.6964
2,142,3.23189,6.5792,0.0011,5.1285,0.1348,0,0,0.0001,0.0009,0.8443
2,143,2.99101,7.8187,0.0012,5.2269,0.0018,0,0,0,0.0006,1.1767
2,144,2.77047,10.4364,0.0016,7.4951,0.0046,0,0,0,0.001,1.4953
2,145,2.56862,10.5022,0.0026,7.538,0.0064,0,0,0.0001,0.0014,1.9668
2,146,2.38398,5.5333,0.002,2.5356,0.0027,0,0,0,0.0009,2.1488
2,147,2.21512,5.5343,0.0017,2.5129,0.0014,0,0,0.0001,0.0007,2.3294
2,148,2.06075,5.7466,0.0012,2.4645,0.001,0,0,0.0001,0.0005,2.5764
2,149,1.91967,7.4649,0.0034,2.4255,1.4275,0,0,0,0.0006,2.7159
2,150,1.79076,7.8339,0.0014,2.4598,1.502,0,0,0.0001,0.0008,3.0657
2,151,1.67299,8.1676,0.0012,2.4484,1.5299,0,0,0.0001,0.0007,3.2514
2,152,1.56543,8.0143,0.0012,2.3645,1.577,0,0,0.0001,0.0009,3.2569
2,153,1.46721,8.1032,0.0011,2.3381,1.5642,0,0,0.0001,0.0006,3.2717
2,154,1.37755,8.0605,0.0016,2.3635,1.6027,0,0,0.0002,0.0007,3.2709
2,155,1.2957,8.128,0.0012,2.34,1.5877,0,0,0.0001,0.0007,3.2527
2,156,1.22103,8.151,0.0017,2.404,1.6018,0,0,0.0001,0.0009,3.3072
2,157,1.15292,8.1023,0.0014,2.3561,1.6004,0,0,0,0.0007,3.2476
2,158,1.09082,4.6196,0.0013,2.4127,1.6313,0,0,0.0001,0.0009,0.0013
2,159,1.03424,4.4736,0.0012,2.3495,1.5947,0,0,0,0.0006,0.0011
2,160,0.982714,4.4693,0.0011,2.3325,1.5954,0,0,0,0.0006,0.001
2,161,0.935842,4.6057,0.0012,2.3478,1.6063,0,0,0.0001,0.0006,0.0011
2,162,0.893248,4.4995,0.0015,2.3413,1.5973,0,0,0.0001,0.0006,0.001
2,163,0.854596,4.4544,0.0013,2.3367,1.5961,0,0,0.0001,0.0006,0.0011
2,164,0.819581,4.4958,0.0011,2.3318,1.6014,0,0,0.0001,0.0006,0.001
2,165,0.787932,4.8379,0.0012,2.5451,1.6064,0,0,0.0001,0.0008,0.0012
2,166,0.759401,4.6115,0.0014,2.4697,1.6019,0,0,0,0.0006,0.0011
2,167,0.73377,4.6359,0.0014,2.4663,1.6001,0,0,0.0001,0.0006,0.001
2,168,0.710842,4.7158,0.0011,2.4758,1.6039,0,0,0,0.0006,0.0012
2,169,0.690442,4.6449,0.0011,2.4821,1.5981,0,0,0.0001,0.0006,0.001
2,170,0.672417,4.605,0.0011,2.4603,1.6087,0,0,0,0.0006,0.001
2,171,0.65663,4.625,0.0011,2.4621,1.5973,0,0,0,0.0006,0.001
2,172,0.642964,5.5108,0.0025,3.0963,1.6284,0,0,0.0001,0.0014,0.0015
2,173,0.631317,4.7829,0.002,2.5183,1.6304,0,0,0,0.0009,0.0012
2,174,0.621603,4.8505,0.0013,2.5871,1.6327,0,0,0.0001,0.0006,0.0012
2,175,0.613751,6.0654,0.0012,3.3804,1.7187,0,0,0.0002,0.0014,0.0022
2,176,0.607702,5.1778,0.0032,2.8191,1.6387,0,0,0.0001,0.0012,0.002
2,177,0.603413,4.8483,0.0016,2.5973,1.6152,0,0,0,0.0008,0.0013
2,178,0.600852,5.4855,0.0019,3.0709,1.6354,0,0,0.0002,0.001,0.0016
2,179,0.6,4.847,0.0018,2.5743,1.6149,0,0,0,0.001,0.0011
